season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,RR,1,D Padikkal,Devdutt Padikkal,24,18,52,3,1,133.33,False,False,"{'wickets': 1, 'runs': 97}",9.4, b Narine,"kisses the bail. Just short of a length, looks like a legcutter release, Padikkal goes back to try to hit it down the ground, but is early into the shot, and misses it altogether",
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,RR,1,SV Samson,Sanju Samson,38,19,30,3,2,200.00,True,False,"{'wickets': 2, 'runs': 164}",15.2,c Shivam Mavi b Russell,"big leg-side boundary here. Russell goes slower ball, on a length, middle and leg, and Samson ends up skying it to deep midwicket. Samson does his job, going at 200 strike rate",
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,RR,1,SO Hetmyer,Shimron Hetmyer,26,13,31,2,2,200.00,False,True,{},,not out,,
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,RR,1,R Parag,Riyan Parag,5,3,5,1,0,166.66,False,False,"{'wickets': 4, 'runs': 189}",17.1,c Shivam Mavi b Narine,"Parag goes straight over his head, slightly towards long-off. The connection is not the cleanest. Cummins runs to his right from long-off, gets into a sort of a bicycle jump, catches it overhead, and while he is stumbling, he lobs it towards Mavi, who has run to his left from long-on. Mavi completes the catch one-handed with a jump of his own. The scoreboard, though, will say c Mavi b Narine",
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,RR,1,KK Nair,Karun Nair,3,5,10,0,0,60.00,False,False,"{'wickets': 5, 'runs': 198}",18.5,c Cummins b Shivam Mavi,"full and straight, no power in this slog. This is seam up and in the slot. Nair just doesn't make a good connection. Caught at long-on. This is proving to be a good over for KKR",
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,RR,1,R Ashwin,Ravichandran Ashwin,2,2,7,0,0,100.00,False,True,{},,not out,,
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,KKR,2,AJ Finch,Aaron Finch,58,28,49,9,2,207.14,False,False,"{'wickets': 2, 'runs': 107}",8.6,c Nair b Prasidh Krishna,"The extra balls work out for the Royals as Finch upper cuts a short, wide ball but it finds the bottom of the bat and skies to deep backward point running diagonally to his left. Nair had enough time to settle under it and take it comfortably",
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,KKR,2,SP Narine,Sunil Narine,0,0,3,0,0,-,False,False,"{'wickets': 1, 'runs': 0}",0.1,run out (Hetmyer),"<strong>Run-out comes from attempting a suicidal run!</strong> It was a full ball that was pushed to cover, they took off after Finch called. Narine responded but the run was not on. Hetmyer ran in from cover-point to his right, picked it up and threw it direct at the striker's end to hand a Diamond duck to Narine.",
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,KKR,2,SS Iyer,Shreyas Iyer,85,51,90,7,4,166.66,True,False,"{'wickets': 6, 'runs': 180}",16.4,lbw b Chahal,"<strong>Given LBW, Iyer reviews!</strong> It was a full ball that beat the whip towards deep mid-wicket. Iyer is walking as the Hawk-Eye's prediction comes in, it shows the ball was pitching in line and was hitting leg. Chahal knew it was out right away and roared as soon as it was given out.",
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,KKR,2,N Rana,Nitish Rana,18,11,19,1,1,163.63,False,False,"{'wickets': 3, 'runs': 148}",12.6,c Buttler b Chahal,"Full on leg-stump,<strong> it is slog-swept but in the air straight to Buttler at long-off!</strong> Rana tried to make room and go all in with the bat swing but could not get enough on it. It took the top edge and stayed up for a while in the air, allowing Buttler to settle under and take the catch comfortably",
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,KKR,2,AD Russell,Andre Russell,0,1,4,0,0,0.00,False,False,"{'wickets': 4, 'runs': 149}",13.4, b Ashwin,"<strong>The carrom ball knocks over Russell's defence!</strong> It was a good length ball that pitched on middle and turned away ever so slightly, past the full-faced bat to knock off-stump. Ashwin is off on a celebratory run! It was bowled from wide of the crease, which Ian Bishop, observes accentuated the angle",
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,KKR,2,VR Iyer,Venkatesh Iyer,6,7,18,0,0,85.71,False,False,"{'wickets': 5, 'runs': 178}",16.1,st &dagger;Samson b Chahal,<strong>Googly beats the full-blooded swing down the ground and has Venkatesh stumped!</strong> It was a full ball that turned away from off and the batter had danced down the track but missed the ball. The keeper completed the dismissal and Chahal is chuffed!,
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,KKR,2,SP Jackson,Sheldon Jackson,8,8,25,0,0,100.00,False,False,"{'wickets': 9, 'runs': 209}",19.2,c Prasidh Krishna b McCoy,"<strong>Helped straight to short-fine leg!</strong> The off-cutter lands on a length and Jackson is early on the shot, he tried to pull it but was early on the shot with the eyes away from the ball. The catch is at the breabasket and is accepted gleefully.",
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,KKR,2,Shivam Mavi,Shivam Mavi,0,1,2,0,0,0.00,False,False,"{'wickets': 7, 'runs': 180}",16.5,c Parag b Chahal,"<strong>Taken at long-on!</strong> A full ball outside off has Mavi reaching out and trying to pull it to the legside, but he only manages to top-edge it. This ball went straight up for Parag to take the catch at a comfortable height and to have Chahal on the verge of a hat-trick.",
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,KKR,2,PJ Cummins,Pat Cummins,0,1,2,0,0,0.00,False,False,"{'wickets': 8, 'runs': 180}",16.6,c &dagger;Samson b Chahal,<strong>Caught behind!</strong> Takes the outside edge of the cover-drive does a full ball spinning away from outside off. Cummins went across and pushed at it. It leads to Chahal celebrating with a leap and a slide to take him to the jolly pose at the boundary with the elbow on the ground. The hat-trick has RR firmly on top!,
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,KKR,2,UT Yadav,Umesh Yadav,21,9,18,1,2,233.33,False,False,"{'wickets': 10, 'runs': 210}",19.4, b McCoy,<strong>Beats the swipe and the ball clatters the stumps!</strong>. It was a slow ball on a good length and Umesh stayed legside of the ball and swung through with a close-faced bat but he missed and the bowler hit!,
2022.0,1304076,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,KKR,2,CV Varun,Varun Chakravarthy,1,1,1,0,0,100.00,False,True,{},,not out,,
2022.0,1304075,GT v CSK,GT,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,73,48,83,5,5,152.08,False,False,"{'wickets': 4, 'runs': 131}",16.2,c Manohar b Yash Dayal,"<b>hit straight to deep-backward square leg</b>. Was a full toss around off, Gaikwad goes down on one knee but ends up hitting it straight to the fielder",
2022.0,1304075,GT v CSK,GT,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,CSK,1,RV Uthappa,Robin Uthappa,3,10,14,0,0,30.00,False,False,"{'wickets': 1, 'runs': 7}",2.2,lbw b Mohammed Shami,fuller and seaming in this time. Uthappa once again looks to smash it through midwicket. Once again he fails to connect. <b>An appeal for lbw but not given. Titans want to review this. No inside edge and the ball-tracking shows it would have gone on to hit the top of middle stump,
2022.0,1304075,GT v CSK,GT,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,CSK,1,MM Ali,Moeen Ali,1,3,16,0,0,33.33,False,False,"{'wickets': 2, 'runs': 32}",5.2, b Joseph,"<b>chopped on!</b> Not for the first time this season. Was a length ball pushed across. Moeen looks to drive through the off side, playing away from the body, but gets an inside edge onto the stumps",
2022.0,1304075,GT v CSK,GT,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,CSK,1,AT Rayudu,Ambati Rayudu,46,31,43,4,2,148.38,False,False,"{'wickets': 3, 'runs': 124}",14.3,c Shankar b Joseph,"fuller and wider outside off, 126.3kph. Rayudu had to stretch for it. Fails to get the power behind it and Vijay Shankar pouches it at sweeper cover",
2022.0,1304075,GT v CSK,GT,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,CSK,1,S Dube,Shivam Dube,19,17,30,2,0,111.76,False,False,"{'wickets': 5, 'runs': 169}",19.6,run out (Miller/Ferguson),"a full toss around off, Jadeja smashes it down the ground but Miller moves quickly to his left from long-off and fires in the throw. Ferguson collects it and breaks the stumps. Dube was short",
2022.0,1304075,GT v CSK,GT,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,CSK,1,RA Jadeja,Ravindra Jadeja,22,12,20,0,2,183.33,True,True,{},,not out,,
2022.0,1304075,GT v CSK,GT,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,2,WP Saha,Wriddhiman Saha,11,18,38,0,0,61.11,False,False,"{'wickets': 4, 'runs': 48}",7.6,c Gaikwad b Jadeja,"<B>misdirected from Saha!</b> Jadeja bowls a length ball on middle. Saha rocks back and gets low. Plays across the line aiming for a leg-side boundary, but it's been hit in the air, and deep square leg runs in to end his 18-ball stay",
2022.0,1304075,GT v CSK,GT,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,2,Shubman Gill,Shubman Gill,0,1,8,0,0,0.00,False,False,"{'wickets': 1, 'runs': 1}",0.6,c Uthappa b Mukesh Choudhary,"<B>golden duck!</b> A dream start for CSK. Choudhary bowled a length ball and offered width too. Gill walked down the ground and cut it well, but it's been hit straight to Uthappa at point, who takes it comfortably from near his head.",
2022.0,1304075,GT v CSK,GT,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,2,V Shankar,Vijay Shankar,0,2,4,0,0,0.00,False,False,"{'wickets': 2, 'runs': 2}",1.3,c &dagger;Dhoni b Theekshana,"<B>another cut, another wicket</b>. Shankar gone for a duck too as Theekshana bowls a length ball quite wide outside off. The ball doesn't turn in either direction, skids straight through, and Shankar tries to play square. Takes the edge, and MSD does the rest.",
2022.0,1304075,GT v CSK,GT,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,2,A Manohar,Abhinav Manohar,12,12,10,2,0,100.00,False,False,"{'wickets': 3, 'runs': 16}",3.5,c Ali b Theekshana,"<B>Titans in tatters!</b> Full ball. Manohar came down the ground and that has caused him his arms to lock. Gets too close to the pitch of the ball by skipping out, and therefore the attempted drive cannot generate the elevation to take it over the infield. Pocketed at cover!",
2022.0,1304075,GT v CSK,GT,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,2,DA Miller,David Miller,94,51,83,8,6,184.31,False,True,{},,not out,,
2022.0,1304075,GT v CSK,GT,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,2,R Tewatia,Rahul Tewatia,6,14,19,0,0,42.85,False,False,"{'wickets': 5, 'runs': 87}",12.4,c Jadeja b Bravo,"slower ball. Length ball just outside off. Tewatia comes down and tries to smack it over mid off. But the shot's been toe-ended, the ball's gone high up, and the captain settles under it at mid off",
2022.0,1304075,GT v CSK,GT,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,2,Rashid Khan,Rashid Khan,40,21,37,2,3,190.47,True,False,"{'wickets': 6, 'runs': 157}",18.5,c Ali b Bravo,"<B>put the dancing shoes on, DJ!</b> Bravo bowls a length ball, takes pace off, fourth-stump line. Rashid comes down the track and tries to hammer it, but he slices the shot. Ball goes high up, Moeen runs across to cover from mid off, and takes a running catch. <B>Out for a 21-ball 40</b>",
2022.0,1304075,GT v CSK,GT,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,2,AS Joseph,Alzarri Joseph,0,1,2,0,0,0.00,False,False,"{'wickets': 7, 'runs': 157}",18.6,c Jordan b Bravo,"<B>holes out</b> but the strategy was right. Bravo went fullish outside off, Joseph looked to clobber it over long off, but it's not off the bat's middle. Jordan races in from long off, and takes a catch despite his right leg getting stuck awkwardly on the grass as he was trying to slide in",
2022.0,1304075,GT v CSK,GT,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,2,LH Ferguson,Lockie Ferguson,0,0,9,0,0,-,False,True,{},,not out,,
2022.0,1304074,PBKS v SRH,PBKS,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,PBKS,1,S Dhawan,Shikhar Dhawan,8,11,17,1,0,72.72,True,False,"{'wickets': 1, 'runs': 10}",2.4,c Jansen b Kumar,"<strong>miscues to mid-on</strong> and that's the end of Kings' captain for today. Dhawan had been eyeing those quick runs for a while but not getting any success. He dances down again, swings against the short ball and top-edges it to mid-on for an easy catch",
2022.0,1304074,PBKS v SRH,PBKS,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,PBKS,1,Prabhsimran Singh,Prabhsimran Singh,14,11,31,2,0,127.27,False,False,"{'wickets': 2, 'runs': 33}",4.5,c &dagger;Pooran b Natarajan,"a belated lbw appeal or caught appeal from keeper Pooran, SRH are chatting and chatting about the review call and <strong>Williamson signals just in time for the review</strong>! Prabhsimran went a long way outside off to flick this to the leg side and UltraEdge shows <strong>there's an edge</strong>! Pooran caught the ball near his right shoulder and even tried to stump Prabhsimran from far behind while appealing. What a strange, strange appeal, review and dismissal. And just the comeback Natarajan would have wanted",
2022.0,1304074,PBKS v SRH,PBKS,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,PBKS,1,JM Bairstow,Jonny Bairstow,12,10,24,2,0,120.00,False,False,"{'wickets': 3, 'runs': 48}",6.2,lbw b Suchith,"loud, loud appeal for lbw, the appeal is not fading at all and the <strong>finger finally goes up for lbw</strong>. Bairstow gives it a though and <strong>reviews</strong>. Bairstow went for a sweep for the ball that pitched just outside eoff, it came in with the angle and ball-tracking shows it's hitting middle. Kings lose their review and Bairstow falls for another low score",
2022.0,1304074,PBKS v SRH,PBKS,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,PBKS,1,LS Livingstone,Liam Livingstone,60,33,70,5,4,181.81,False,False,"{'wickets': 6, 'runs': 151}",18.6,c Williamson b Kumar,"<strong>Caressed to cover, Kane takes an excellent catch with a leap and a tumble forward!</strong> It was short and wide, looked slow too. Liam, who had been starved of strike, tried to cut it aerially without too much power. He toe-ended it aerially and Kane spotted it early and used his acrobatic skills effectively with forward movements, leap and the tumble.",
2022.0,1304074,PBKS v SRH,PBKS,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,PBKS,1,JM Sharma,Jitesh Sharma,11,8,9,2,0,137.50,False,False,"{'wickets': 4, 'runs': 61}",7.6,c &amp; b Umran Malik,"top edge goes high and <strong>Malik takes a return catch</strong> by extending his follow through! Rushes Jitesh with his short and fast ball, he pulls but mistimes it and the ball lobs up straight before Umran Malik runs forward and takes it comfortably",
2022.0,1304074,PBKS v SRH,PBKS,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,PBKS,1,M Shahrukh Khan,M Shahrukh Khan,26,28,41,1,2,92.85,False,False,"{'wickets': 5, 'runs': 132}",16.1,c Williamson b Kumar,"<strong>Short ball outside off is skied to cover!</strong> It was wide and short, looked a cross-seamer. Shahrukh tried the aerial cut but got a top-edge that went up for a while but Kane settled in and took it safely with his fingers pointing up",
2022.0,1304074,PBKS v SRH,PBKS,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,PBKS,1,OF Smith,Odean Smith,13,15,15,0,1,86.66,False,False,"{'wickets': 7, 'runs': 151}",19.2,c &amp; b Umran Malik,"<strong>Back of a good length ball is skied to the bowler!</strong> It looked a slower one, Smith backed away and tried to whack the pull out of the city but it took the top-edge and went to the leg-side.",
2022.0,1304074,PBKS v SRH,PBKS,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,PBKS,1,K Rabada,Kagiso Rabada,0,0,9,0,0,-,False,True,{},,not out,,
2022.0,1304074,PBKS v SRH,PBKS,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,PBKS,1,RD Chahar,Rahul Chahar,0,2,3,0,0,0.00,False,False,"{'wickets': 8, 'runs': 151}",19.4, b Umran Malik,<strong>Off-stump flies behind after being clattered by the full ball!</strong> Chahar went across before the ball was bowler and came back far enough to make room and tried to slap it to the off-side but was castled. Umran enjoyed that.,
