comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
17060,2022.0,1304080,DC v RR,DC,RR,RR,1,8,6,1,"Patel to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,33,22,554691,Axar Patel,1.0,0,12,0,308967,Jos Buttler,29,26,559235.0,Kuldeep Yadav,1.0,0.0,7.0,0.0,,,,,,,False,"good length, just outside off. Pushed back past the bowler to long on",,"<p>Aagam: ""GT dropped Sai Sudharsan who wasn't performing bad just after few matches. And they are table toppers so this argument that successful combination doesn't need to be changed isn't strong.""</p>"
18010,2022.0,1304080,DC v RR,DC,RR,RR,1,9,1,1,"Kuldeep Yadav to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,34,23,559235,Kuldeep Yadav,1.1,0,8,0,308967,Jos Buttler,29,26,554691.0,Axar Patel,1.0,0.0,12.0,0.0,,,,,,,False,"tosses it up, ends up as a full toss since the batter gives Kuldeep a charge. Smacked straight past the umpire to long on",,
18020,2022.0,1304080,DC v RR,DC,RR,RR,1,9,2,6,"Kuldeep Yadav to Buttler, SIX",True,False,False,308967,Jos Buttler,35,27,559235,Kuldeep Yadav,1.2,0,14,0,1119026,Devdutt Padikkal,34,23,554691.0,Axar Patel,1.0,0.0,12.0,0.0,,,,,,,False,"<B>easy as!</b> Full just outside off. Nice loop, and he skips down the track and then clubs the googly over long on for six",,
18030,2022.0,1304080,DC v RR,DC,RR,RR,1,9,3,4,"Kuldeep Yadav to Buttler, FOUR",True,False,False,308967,Jos Buttler,39,28,559235,Kuldeep Yadav,1.3,0,18,0,1119026,Devdutt Padikkal,34,23,554691.0,Axar Patel,1.0,0.0,12.0,0.0,,,,,,,False,"full on middle. Buttler puts his dancing shoes on again, and stays leg-side of the ball, before smacking it right over Kuldeep's head for a tracer-bullet four",,
18040,2022.0,1304080,DC v RR,DC,RR,RR,1,9,4,1,"Kuldeep Yadav to Buttler, 1 run",False,False,False,308967,Jos Buttler,40,29,559235,Kuldeep Yadav,1.4,0,19,0,1119026,Devdutt Padikkal,34,23,554691.0,Axar Patel,1.0,0.0,12.0,0.0,,,,,,,False,"full toss, around leg stump. Mistimed sweep to deep backward quare leg",,
18050,2022.0,1304080,DC v RR,DC,RR,RR,1,9,5,1,"Kuldeep Yadav to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,35,24,559235,Kuldeep Yadav,1.5,0,20,0,308967,Jos Buttler,40,29,554691.0,Axar Patel,1.0,0.0,12.0,0.0,,,,,,,False,"full, just outside off. Turning away. Cut to point, and off they go for one",,"<p>Benjie: ""What I like about Buttler is that even when he struggles, like the beginning overs today....he values his wicket a lot, and doesn't panic or look to hit out after 2 to 3 dots...trusting he can make up for it later, which happens more often than not!!!""</p>"
18070,2022.0,1304080,DC v RR,DC,RR,RR,1,9,6,1,"Kuldeep Yadav to Buttler, 1 run",False,False,False,308967,Jos Buttler,41,30,559235,Kuldeep Yadav,2.0,0,22,0,1119026,Devdutt Padikkal,35,24,554691.0,Axar Patel,1.0,0.0,12.0,0.0,,,,,,,False,full and wide outside off. Clatters a cut to deep point for one,,<p>Time out.</p>
18060,2022.0,1304080,DC v RR,DC,RR,RR,1,9,6,1,"Kuldeep Yadav to Buttler, 1 wide",False,True,False,308967,Jos Buttler,40,29,559235,Kuldeep Yadav,1.5,0,21,0,1119026,Devdutt Padikkal,35,24,554691.0,Axar Patel,1.0,0.0,12.0,0.0,,,,,,,False,full on leg stump. Turning further down leg.,,
19010,2022.0,1304080,DC v RR,DC,RR,RR,1,10,1,0,"Thakur to Buttler, no run",False,False,False,308967,Jos Buttler,41,31,475281,Shardul Thakur,1.1,1,0,0,1119026,Devdutt Padikkal,35,24,559235.0,Kuldeep Yadav,2.0,0.0,22.0,0.0,,,,,,,False,"good length, on off stump. Tiptoes and fends it back","<p>A solid start - they are probably taking into account the attacking opening duo that the Capitals have with the bat. Chasing is always a bit of an advantage, so Royals will do well to get 15-20 runs more than the par score of 175 or so.</p>",
19020,2022.0,1304080,DC v RR,DC,RR,RR,1,10,2,1,"Thakur to Buttler, 1 run",False,False,False,308967,Jos Buttler,42,32,475281,Shardul Thakur,1.2,1,1,0,1119026,Devdutt Padikkal,35,24,559235.0,Kuldeep Yadav,2.0,0.0,22.0,0.0,,,,,,,False,"good length, fifth-stump line. Pushes at it with the bat's open face. Dribbled away to deep point",,
19030,2022.0,1304080,DC v RR,DC,RR,RR,1,10,3,1,"Thakur to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,36,25,475281,Shardul Thakur,1.3,1,2,0,308967,Jos Buttler,42,32,559235.0,Kuldeep Yadav,2.0,0.0,22.0,0.0,,,,,,,False,"full on leg stump. <B>Flicked</b> well, but one bounce to deep backward square leg","<p>Shardul v Padikkal: 17 ball, 21 runs, 3 wickets. Will he take the ball across Padikkal?</p>",
19040,2022.0,1304080,DC v RR,DC,RR,RR,1,10,4,0,"Thakur to Buttler, no run",False,False,False,308967,Jos Buttler,42,33,475281,Shardul Thakur,1.4,1,2,0,1119026,Devdutt Padikkal,36,25,559235.0,Kuldeep Yadav,2.0,0.0,22.0,0.0,,,,,,,False,"top yorker. Aimed at the base of leg stump. Dug away towards the vacant mid-on region. But the ball is going there very slowly, so Buttler wants a run. But Padikkal doesn't","<p>Parth Patel: ""These 2 are not just hitting boundaries, but strike rotation is perfect. This is what some teams are lacking. ""</p>",
19050,2022.0,1304080,DC v RR,DC,RR,RR,1,10,5,6,"Thakur to Buttler, SIX",True,False,False,308967,Jos Buttler,48,34,475281,Shardul Thakur,1.5,1,8,0,1119026,Devdutt Padikkal,36,25,559235.0,Kuldeep Yadav,2.0,0.0,22.0,0.0,,,,,,,False,"<B>top tier stuff!</b> Shardul bowls a length ball outside off. Buttler shuffles onto the back foot, and then brings out a baseball style swing... and the connection has taken it for a 100+m six over deep midwicket!",,
19060,2022.0,1304080,DC v RR,DC,RR,RR,1,10,6,1,"Thakur to Buttler, 1 run",False,False,False,308967,Jos Buttler,49,35,475281,Shardul Thakur,2.0,1,9,0,1119026,Devdutt Padikkal,36,25,559235.0,Kuldeep Yadav,2.0,0.0,22.0,0.0,,,,,,,False,"back to the yorker. Just outside off. Dug out, ball rolls away to midwicket",,
110010,2022.0,1304080,DC v RR,DC,RR,RR,1,11,1,4,"Lalit Yadav to Buttler, FOUR",True,False,False,308967,Jos Buttler,53,36,930189,Lalit Yadav,2.1,0,10,0,1119026,Devdutt Padikkal,36,25,475281.0,Shardul Thakur,2.0,1.0,9.0,0.0,,,,,,,False,<B>run machine!</b> Half-century for Buttler. Tosses it up outside off but Buttler smacks it through the covers even before the ball can land on the pitch! Converts it into a juicy full toss and put away with ease,"<p>Forecaster says Royals are on course for 178. Capitals would likely take 178 if they were offered that target at the toss. Lalit, economy of 3, will return.</p>",
110020,2022.0,1304080,DC v RR,DC,RR,RR,1,11,2,1,"Lalit Yadav to Buttler, 1 run",False,False,False,308967,Jos Buttler,54,37,930189,Lalit Yadav,2.2,0,11,0,1119026,Devdutt Padikkal,36,25,475281.0,Shardul Thakur,2.0,1.0,9.0,0.0,,,,,,,False,"full on off, and flicked with the turn to square leg",,
110030,2022.0,1304080,DC v RR,DC,RR,RR,1,11,3,4,"Lalit Yadav to Padikkal, FOUR",True,False,False,1119026,Devdutt Padikkal,40,26,930189,Lalit Yadav,2.3,0,15,0,308967,Jos Buttler,54,37,475281.0,Shardul Thakur,2.0,1.0,9.0,0.0,,,,,,,False,"full and wide outside off. Throws his bat at it, and crunches a drive through the off side",,
110040,2022.0,1304080,DC v RR,DC,RR,RR,1,11,4,1,"Lalit Yadav to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,41,27,930189,Lalit Yadav,2.4,0,16,0,308967,Jos Buttler,54,37,475281.0,Shardul Thakur,2.0,1.0,9.0,0.0,,,,,,,False,worked away square for one,"<p>Navpreet : ""I think forecaster is Delhi favoured. 87 in 10 overs already with 10 wickets remaining. And the forecaster is saying 178. Absolutel joke!!!"" -- It also takes into account the batting line up. Nair, Parag and Ashwin at No, 5, 6 and 7.</p>",
110050,2022.0,1304080,DC v RR,DC,RR,RR,1,11,5,1,"Lalit Yadav to Buttler, 1 run",False,False,False,308967,Jos Buttler,55,38,930189,Lalit Yadav,2.5,0,17,0,1119026,Devdutt Padikkal,41,27,475281.0,Shardul Thakur,2.0,1.0,9.0,0.0,,,,,,,False,Buttler backs away. Lalit follows. Ends up with a flat full toss on Buttler's shin. Clipped to the deep,,
110060,2022.0,1304080,DC v RR,DC,RR,RR,1,11,6,6,"Lalit Yadav to Padikkal, SIX",True,False,False,1119026,Devdutt Padikkal,47,28,930189,Lalit Yadav,3.0,0,23,0,308967,Jos Buttler,55,38,475281.0,Shardul Thakur,2.0,1.0,9.0,0.0,,,,,,,False,"<B>beautiful swing of the bat.</b> Lalit bowls full outside off from around the stumps and Padikkal's eyes light up as it lands in his arc. Reaches forward slightly, and clobbers it over deep midwicket for another six",,
111010,2022.0,1304080,DC v RR,DC,RR,RR,1,12,1,0,"Mustafizur Rahman to Buttler, no run",False,False,False,308967,Jos Buttler,55,39,330902,Mustafizur Rahman,1.1,0,14,0,1119026,Devdutt Padikkal,47,28,930189.0,Lalit Yadav,3.0,0.0,23.0,0.0,,,,,,,False,full outside off stump. Slapped to cover point. Fielder intercepts,<p>100 partnership up. Mustafizur.</p>,
111020,2022.0,1304080,DC v RR,DC,RR,RR,1,12,2,1,"Mustafizur Rahman to Buttler, 1 run",False,False,False,308967,Jos Buttler,56,40,330902,Mustafizur Rahman,1.2,0,15,0,1119026,Devdutt Padikkal,47,28,930189.0,Lalit Yadav,3.0,0.0,23.0,0.0,,,,,,,False,"back of a length on middle and leg, Mistimed pull to midwicket but they scurry across for a single anyway","<p>Jamie: ""How often do you get 20/30 deliveries each into a partnership and Jos is being outscored SR-wise by his partner? Great stuff from DDP""</p>","<p>Sal Khan: ""An extra over from Khaleel or Thakur at the begining of powerplay, when both of the openers were struggling and Delhi would have avoided this situation""</p>"
111030,2022.0,1304080,DC v RR,DC,RR,RR,1,12,3,1,"Mustafizur Rahman to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,48,29,330902,Mustafizur Rahman,1.3,0,16,0,308967,Jos Buttler,56,40,930189.0,Lalit Yadav,3.0,0.0,23.0,0.0,,,,,,,False,"cutter, outside off stump. Cut to backward point for a single",,
111040,2022.0,1304080,DC v RR,DC,RR,RR,1,12,4,0,"Mustafizur Rahman to Buttler, no run",False,False,False,308967,Jos Buttler,56,41,330902,Mustafizur Rahman,1.4,0,16,0,1119026,Devdutt Padikkal,48,29,930189.0,Lalit Yadav,3.0,0.0,23.0,0.0,,,,,,,False,good length ball on off and angling across. Buttler continues to struggle with the cut. Through to Pant,,
111050,2022.0,1304080,DC v RR,DC,RR,RR,1,12,5,4,"Mustafizur Rahman to Buttler, FOUR",True,False,False,308967,Jos Buttler,60,42,330902,Mustafizur Rahman,1.5,0,20,0,1119026,Devdutt Padikkal,48,29,930189.0,Lalit Yadav,3.0,0.0,23.0,0.0,,,,,,,False,"<B>Padikkal has to take cover!</b> Full on off stump. Buttler contorts his body so that the bat swing comes from the legside of the ball, and therefore drills a straight drive that sends Padikkal on the floor! Four to long off",,
111060,2022.0,1304080,DC v RR,DC,RR,RR,1,12,6,0,"Mustafizur Rahman to Buttler, no run",False,False,False,308967,Jos Buttler,60,43,330902,Mustafizur Rahman,2.0,0,20,0,1119026,Devdutt Padikkal,48,29,930189.0,Lalit Yadav,3.0,0.0,23.0,0.0,,,,,,,False,can't get bat on ball with the ball angling aross,,
112010,2022.0,1304080,DC v RR,DC,RR,RR,1,13,1,1,"Lalit Yadav to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,49,30,930189,Lalit Yadav,3.1,0,24,0,308967,Jos Buttler,60,43,330902.0,Mustafizur Rahman,2.0,0.0,20.0,0.0,,,,,,,False,moves to 49. Full toss from around the stumps. Caressed to long off,<p><B>Stat alert:</b> Royals' first opening century stand since IPL 2015. Also IPL 2022's first century opening stand.</p>,
112020,2022.0,1304080,DC v RR,DC,RR,RR,1,13,2,6,"Lalit Yadav to Buttler, SIX",True,False,False,308967,Jos Buttler,66,44,930189,Lalit Yadav,3.2,0,30,0,1119026,Devdutt Padikkal,49,30,330902.0,Mustafizur Rahman,2.0,0.0,20.0,0.0,,,,,,,False,"<B>curse of the nelson..... but for the fielder!</b> Half-tracker on off. Turning in. Buttler drags a sloggy shot in front of square. Ball looks to go straight to Shardul at deep midwicket for the catch, but it appears like he's come in too much! Ball soars over him for six",,
112030,2022.0,1304080,DC v RR,DC,RR,RR,1,13,3,0,"Lalit Yadav to Buttler, no run",False,False,False,308967,Jos Buttler,66,45,930189,Lalit Yadav,3.3,0,30,0,1119026,Devdutt Padikkal,49,30,330902.0,Mustafizur Rahman,2.0,0.0,20.0,0.0,,,,,,,False,nudged to the off side,,
112040,2022.0,1304080,DC v RR,DC,RR,RR,1,13,4,4,"Lalit Yadav to Buttler, FOUR",True,False,False,308967,Jos Buttler,70,46,930189,Lalit Yadav,3.4,0,34,0,1119026,Devdutt Padikkal,49,30,330902.0,Mustafizur Rahman,2.0,0.0,20.0,0.0,,,,,,,False,"full toss on his knee roll. Buttler swings across the line, and hammers a slog to deep square leg for four more",,
112050,2022.0,1304080,DC v RR,DC,RR,RR,1,13,5,6,"Lalit Yadav to Buttler, SIX",True,False,False,308967,Jos Buttler,76,47,930189,Lalit Yadav,3.5,0,40,0,1119026,Devdutt Padikkal,49,30,330902.0,Mustafizur Rahman,2.0,0.0,20.0,0.0,,,,,,,False,"<B>smacked with disdain!</b> Full outside off from around the stumps. Enough room for Buttler to free his arms, and he clubs it over Lalit's head for six more",,
112060,2022.0,1304080,DC v RR,DC,RR,RR,1,13,6,1,"Lalit Yadav to Buttler, 1 run",False,False,False,308967,Jos Buttler,77,48,930189,Lalit Yadav,4.0,0,41,0,1119026,Devdutt Padikkal,49,30,330902.0,Mustafizur Rahman,2.0,0.0,20.0,0.0,,,,,,,False,over the stumps. Full on off. Clatters a shot across the line again. Shardul in the deep gets behind it,,"<p>MNK: ""Adding to the comments earlier, poor captaincy here. When a bowler is bowling well and restrict runs/creating chances, DO NOT TAKE THEM OFF! Lalit 6 in first 2 overs, 35 off last 2 overs.""</p>"
113010,2022.0,1304080,DC v RR,DC,RR,RR,1,14,1,4,"Patel to Buttler, FOUR",True,False,False,308967,Jos Buttler,81,49,554691,Axar Patel,1.1,0,16,0,1119026,Devdutt Padikkal,49,30,930189.0,Lalit Yadav,4.0,0.0,41.0,0.0,,,,,,,False,<B>reverse sweep</b> to start the over. Tricky shot with backward point and point in place. Boundary.,,
113020,2022.0,1304080,DC v RR,DC,RR,RR,1,14,2,0,"Patel to Buttler, no run",False,False,False,308967,Jos Buttler,81,50,554691,Axar Patel,1.2,0,16,0,1119026,Devdutt Padikkal,49,30,930189.0,Lalit Yadav,4.0,0.0,41.0,0.0,,,,,,,False,full outside off. Reaches out to drive through cover. Bottom-edged onto the pitch,,
113030,2022.0,1304080,DC v RR,DC,RR,RR,1,14,3,1,"Patel to Buttler, 1 run",False,False,False,308967,Jos Buttler,82,51,554691,Axar Patel,1.3,0,17,0,1119026,Devdutt Padikkal,49,30,930189.0,Lalit Yadav,4.0,0.0,41.0,0.0,,,,,,,False,good length outside off. Cut to point,,
113040,2022.0,1304080,DC v RR,DC,RR,RR,1,14,4,4,"Patel to Padikkal, FOUR",True,False,False,1119026,Devdutt Padikkal,53,31,554691,Axar Patel,1.4,0,21,0,308967,Jos Buttler,82,51,930189.0,Lalit Yadav,4.0,0.0,41.0,0.0,,,,,,,False,"<B>a well-constructed fifty</b>, batting with the same wavelength as his senior partner. Length ball outside off, and the cut is placed behind square on the off side! Races away for four, and he raises his bat for the crowd",,
113050,2022.0,1304080,DC v RR,DC,RR,RR,1,14,5,0,"Patel to Padikkal, no run",False,False,False,1119026,Devdutt Padikkal,53,32,554691,Axar Patel,1.5,0,21,0,308967,Jos Buttler,82,51,930189.0,Lalit Yadav,4.0,0.0,41.0,0.0,,,,,,,False,"good length on middle. Padikkal dances down the track, ends up cramping himself. Tucked away to midwicket and Axar runs across to intercept",,
113060,2022.0,1304080,DC v RR,DC,RR,RR,1,14,6,0,"Patel to Padikkal, no run",False,False,False,1119026,Devdutt Padikkal,53,33,554691,Axar Patel,2.0,0,21,0,308967,Jos Buttler,82,51,930189.0,Lalit Yadav,4.0,0.0,41.0,0.0,,,,,,,False,"full toss, outside leg. Padikkal tries to play the paddle sweep, but it's hit Pant on the arm with the keeper moving to his right",,
114010,2022.0,1304080,DC v RR,DC,RR,RR,1,15,1,6,"Kuldeep Yadav to Buttler, SIX",True,False,False,308967,Jos Buttler,88,52,559235,Kuldeep Yadav,2.1,0,28,0,1119026,Devdutt Padikkal,53,33,554691.0,Axar Patel,2.0,0.0,21.0,0.0,,,,,,,False,<B>crrrrrrunched!</b> Tosses it up on leg stump. Buttler clears the front leg and creams it over deep midwicket. How long is that? 105m!,,
114020,2022.0,1304080,DC v RR,DC,RR,RR,1,15,2,6,"Kuldeep Yadav to Buttler, SIX",True,False,False,308967,Jos Buttler,94,53,559235,Kuldeep Yadav,2.2,0,34,0,1119026,Devdutt Padikkal,53,33,554691.0,Axar Patel,2.0,0.0,21.0,0.0,,,,,,,False,"<B>make that a double, please!</b> Full on off stump, and this time Buttler wants to be an archer. Straight as an arrow.... and thuds into the sight screen. This was the quick one from Kuldeep, trying to surprise Buttler with the extra pace, but the Englishman is in the form of his life",,<p>Pant runs up to Kuldeep.</p>
114030,2022.0,1304080,DC v RR,DC,RR,RR,1,15,3,1,"Kuldeep Yadav to Buttler, 1 run",False,False,False,308967,Jos Buttler,95,54,559235,Kuldeep Yadav,2.3,0,35,0,1119026,Devdutt Padikkal,53,33,554691.0,Axar Patel,2.0,0.0,21.0,0.0,,,,,,,False,moves to 95. Goes wide. Away from his arc. Cut to deep point,,
114040,2022.0,1304080,DC v RR,DC,RR,RR,1,15,4,1,"Kuldeep Yadav to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,54,34,559235,Kuldeep Yadav,2.4,0,36,0,308967,Jos Buttler,95,54,554691.0,Axar Patel,2.0,0.0,21.0,0.0,,,,,,,False,full and wide outside off. Turning further away. Padikkal is off balance as he swats it away to cover. They jog across for one,<p>Forecaster has Royals at 209.</p>,
114050,2022.0,1304080,DC v RR,DC,RR,RR,1,15,5,4,"Kuldeep Yadav to Buttler, FOUR",True,False,False,308967,Jos Buttler,99,55,559235,Kuldeep Yadav,2.5,0,40,0,1119026,Devdutt Padikkal,54,34,554691.0,Axar Patel,2.0,0.0,21.0,0.0,,,,,,,False,"full just outside off stump. Buttler swats it across the line, and has enough in the shot to pierce the gap between long on and deep midwicket! Lost his shape in that slog, but was powerful enough nonetheless",<p>150 partnership</p>,
114060,2022.0,1304080,DC v RR,DC,RR,RR,1,15,6,0,"Kuldeep Yadav to Buttler, no run",False,False,False,308967,Jos Buttler,99,56,559235,Kuldeep Yadav,3.0,0,40,0,1119026,Devdutt Padikkal,54,34,554691.0,Axar Patel,2.0,0.0,21.0,0.0,,,,,,,False,top ball. Tosses it up outside off and big turn away from Buttler as he goes for a big shot. Past the edge,,
115010,2022.0,1304080,DC v RR,DC,RR,RR,1,16,1,0,"Ahmed to Padikkal, OUT",False,False,False,1119026,Devdutt Padikkal,54,35,942645,Khaleel Ahmed,2.1,0,23,1,308967,Jos Buttler,99,56,559235.0,Kuldeep Yadav,3.0,0.0,40.0,0.0,1119026.0,Devdutt Padikkal,Khaleel Ahmed,54.0,35.0,D Padikkal lbw b Ahmed 54 (77m 35b 7x4 2x6) SR: 154.28,False,"Khaleel is back. full ball on off stump. Padikkal tries to flick across the line, but it hits his pad. Khaleel goes for an lbw appeal as the ball rolls away rapidly past short third man for four. <B>Capitals review</b> after the umpire says not out. Is there bat involved? Tough to say since the ball is close to both the bat and the pad. But the umpire says there's a clear gap between bat and ball. And ball-tracking says it's crashing into middle stump. Correct review, umpire was wrong, and Padikkal has to walk back for 54.",,<p>Time out.</p>
